LP;Data_przybycia;Nr_IMO;Bandera;Nabrzeze
9115;08.08.2019;9194830;PT;SNOP N
9116;08.08.2019;9161247;PL;BULWAR CHROBREGO
9117;08.08.2019;6506020;PL;PRCIP
9118;08.08.2019;9391000;NO;HUTA (KRA)
9119;08.08.2019;9571208;GI;BULGARSKIE
9120;09.08.2019;9658355;MH;CPN III
9121;09.08.2019;9259056;NL;REGALICA
9122;09.08.2019;9080675;LT;SNOP S
9123;09.08.2019;9349227;CY;FINSKIE
9124;09.08.2019;7823334;VC;HUTA (KRA)
9125;10.08.2019;9350939;NL;BELGIJSKIE
9126;10.08.2019;9297204;NL;PARNICKIE
9127;10.08.2019;9349215;CY;FINSKIE
9128;10.08.2019;8402577;AG;OKO
9129;10.08.2019;9179995;CY;GDANSKIE
9130;10.08.2019;9250397;KN;POLSKIE
9131;10.08.2019;9696450;LR;KATOWICKIE
9132;10.08.2019;9342164;MT;WEGIERSKIE
9133;10.08.2019;9583859;AG;GLIWICKIE
9134;10.08.2019;8605478;BS;BYTOMSKIE
9135;10.08.2019;9255816;MT;PARNICKIE
9136;11.08.2019;9297591;DE;FINSKIE
9137;11.08.2019;9518218;IE;PARNICKIE
9138;11.08.2019;9163697;NL;CHORZOWSKIE
9139;11.08.2019;9245275;AG;KATOWICKIE
9140;11.08.2019;9102899;PA;CZESKIE
9141;12.08.2019;9555333;RU;HUTA (KRA)
9142;12.08.2019;9314753;MT;GNIE─╣─ůNIENSKIE
9143;12.08.2019;9455674;NL;HOLENDERSKIE
9144;12.08.2019;9313747;LU;WALBRZYSKIE
9145;12.08.2019;9520388;PA;ZBOZOWE
9146;12.08.2019;9256432;CY;PARNICKIE
9147;12.08.2019;8899081;PL;PRCIP
9148;13.08.2019;8915744;CY;BULGARSKIE
9149;13.08.2019;8225474;PL;WARSZTATOWE
9150;13.08.2019;9156101;BB;FOSFATOWE
9151;13.08.2019;9228930;DE;PARNICKIE
9152;14.08.2019;7810210;MT;GORNOSLASKIE
9153;14.08.2019;9195901;CY;SLOWACKIE
9154;14.08.2019;8320585;PA;BULGARSKIE
9155;14.08.2019;6507983;VC;HUTA (KRA)
9156;14.08.2019;9161247;PL;BULWAR CHROBREGO
9157;15.08.2019;9313785;NL;CZESKIE
9158;15.08.2019;8504208;DE;SNOP N
9159;15.08.2019;9014717;MT;BYTOMSKIE
9160;15.08.2019;9851115;RU;BULGARSKIE
9161;15.08.2019;7615749;PL;SPOLDZIELCZE
9162;15.08.2019;8922266;BS;SLOWACKIE
9163;16.08.2019;9166467;GI;HUTA (KRA)
9164;16.08.2019;9131199;SE;SPOLDZIELCZE
9165;16.08.2019;8813972;NO;GLIWICKIE
9166;16.08.2019;9365984;GI;FINSKIE
9167;16.08.2019;8214358;GI;ANGIELSKIE
9168;16.08.2019;9085455;BE;WALBRZYSKIE
9169;17.08.2019;9367774;NL;SLOWACKIE
9170;17.08.2019;6617855;AG;GDYNSKIE N
9171;17.08.2019;7330052;NO;WALBRZYSKIE
9172;17.08.2019;9195822;FO;BYTOMSKIE
9173;17.08.2019;9431599;NL;SNOP N
9174;17.08.2019;9349227;CY;FINSKIE
9175;17.08.2019;9719513;MH;CPN III
9176;18.08.2019;9116802;CY;KATOWICKIE
9177;18.08.2019;9760419;NL;FOSFATOWE
9178;18.08.2019;9422940;MH;SLOWACKIE
9179;18.08.2019;9670779;LR;CHORZOWSKIE
9180;18.08.2019;9455674;NL;WALBRZYSKIE
9181;18.08.2019;9357509;NL;PRZEMYSLOWE
9182;18.08.2019;9411836;GB;KATOWICKIE
9183;18.08.2019;9243863;NL;BYTOMSKIE
9184;19.08.2019;9346677;NL;RUMUNSKIE
9185;19.08.2019;9177868;BB;HUTA (KRA)
9186;19.08.2019;9529190;NL;REGALICA
9187;19.08.2019;7504926;PL;PRCIP
9188;19.08.2019;9291729;NO;WALBRZYSKIE
9189;19.08.2019;9658355;MH;CPN III
9190;19.08.2019;9361366;NL;CEMENTOWE
9191;20.08.2019;9083201;KN;SNOP S
9192;20.08.2019;9342138;MT;GRECKIE
9193;20.08.2019;9491757;BB;CZESKIE
9194;20.08.2019;9376048;CY;FINSKIE
9195;20.08.2019;9250397;KN;KATOWICKIE
9196;20.08.2019;8899081;PL;PRCIP
9197;20.08.2019;9353711;NL;GORNOSLASKIE
9198;21.08.2019;9194036;RU;KATOWICKIE
9199;21.08.2019;9052824;DK;BYTOMSKIE
9200;21.08.2019;9141352;AG;CZESKIE
9201;21.08.2019;8129395;FO;GLIWICKIE
9202;21.08.2019;8607725;AG;ANGIELSKIE
9203;21.08.2019;9131199;SE;SPOLDZIELCZE
9204;21.08.2019;9411783;NL;HOLENDERSKIE
9205;21.08.2019;9218222;DE;SNOP N
9206;21.08.2019;6507983;VC;HUTA (KRA)
9207;22.08.2019;9232486;NL;PARNICKIE
9208;22.08.2019;8918461;NO;HUTA (KRA)
9209;22.08.2019;9161247;PL;BULWAR CHROBREGO
9210;22.08.2019;9505558;NL;GLIWICKIE
9211;22.08.2019;8906286;CY;FINSKIE
9212;22.08.2019;9505584;AG;GORNOSLASKIE
9213;22.08.2019;9167978;CY;DRZETOWSKIE N
9214;23.08.2019;9279020;BB;REGALICA
9215;23.08.2019;8026440;PL;SLOWACKIE
9216;23.08.2019;9172222;NO;HUTA (KRA)
9217;23.08.2019;9195810;FI;BULGARSKIE
9218;23.08.2019;9126352;VC;SNOP S
9219;23.08.2019;9369069;AG;CHORZOWSKIE
9220;23.08.2019;9180358;CY;GDANSKIE
9221;23.08.2019;7615749;PL;SPOLDZIELCZE
9222;23.08.2019;9279056;NL;PARNICKIE
9223;23.08.2019;9349215;CY;FINSKIE
9224;23.08.2019;9155949;GI;SLOWACKIE
9225;24.08.2019;9349227;CY;CZESKIE
9226;24.08.2019;9051210;BS;ZBOZOWE
9227;24.08.2019;9177882;AG;GNIE─╣─ůNIENSKIE
9228;24.08.2019;9173290;BB;POLSKIE
9229;24.08.2019;9150509;MT;MAZOWIECKIE
9230;24.08.2019;9440928;SG;KATOWICKIE
9231;25.08.2019;8320585;PA;BULGARSKIE
9232;25.08.2019;9346691;NL;SLOWACKIE
9233;25.08.2019;9448877;BE;CPN III
9234;25.08.2019;9178458;BB;CZESKIE
9235;25.08.2019;9131199;SE;SPOLDZIELCZE
9236;25.08.2019;9320348;MH;CZESKIE
9237;25.08.2019;9313644;AG;FOSFATOWE
9238;25.08.2019;9163685;NL;GORNOSLASKIE
9239;26.08.2019;9356919;PT;CPN III
9240;26.08.2019;9108439;VC;POZNANSKIE
9241;26.08.2019;9136101;BE;ANGIELSKIE
9242;26.08.2019;9297591;DE;FINSKIE
9243;27.08.2019;9382748;NL;BELGIJSKIE
9244;27.08.2019;9516131;CY;SLOWACKIE
9245;27.08.2019;8908806;BB;HUTA (KRA)
9246;27.08.2019;9167978;CY;DRZETOWSKIE N
9247;27.08.2019;9536064;AG;HUTA (KRA)
9248;27.08.2019;9658367;MH;CPN III
9249;28.08.2019;9250397;KN;GORNOSLASKIE
9250;28.08.2019;8230481;VC;SNOP N
9251;28.08.2019;9312717;AG;RUMUNSKIE
9252;28.08.2019;9366134;SG;KATOWICKIE
9253;28.08.2019;6507983;VC;HUTA (KRA)
9254;28.08.2019;9156187;BB;WALBRZYSKIE
9255;28.08.2019;9123570;BB;WEGIERSKIE
9256;29.08.2019;9164732;MT;FARBOLAK SWFIL
9257;29.08.2019;9681974;LR;GLIWICKIE
9258;29.08.2019;9758636;NL;BRAK
9259;29.08.2019;9279018;AG;HOLENDERSKIE
9260;29.08.2019;8015879;BB;BULGARSKIE
9261;29.08.2019;8407228;AG;ARSENAL
9262;29.08.2019;9053828;PT;GORNOSLASKIE
9263;29.08.2019;9161247;PL;BULWAR CHROBREGO
9264;29.08.2019;8026440;PL;CHORZOWSKIE
9265;30.08.2019;9143594;VC;CZESKIE
9266;30.08.2019;9507740;LR;CPN III
9267;30.08.2019;9246906;NL;REGALICA
9268;30.08.2019;9365984;GI;FINSKIE
9269;30.08.2019;9131199;SE;SPOLDZIELCZE
9270;30.08.2019;8636817;SE;GRECKIE
9271;31.08.2019;9135743;CY;SLOWACKIE
9272;31.08.2019;9191931;GB;SLOWACKIE
9273;31.08.2019;9086605;FI;BELGIJSKIE
9274;31.08.2019;9349227;CY;FINSKIE
9275;31.08.2019;9279032;NL;BYTOMSKIE
9276;01.09.2019;9477529;HK;KATOWICKIE - DALBY
9277;01.09.2019;9201956;NL;HOLENDERSKIE
9278;01.09.2019;9361328;NL;SLOWACKIE
9279;01.09.2019;9393278;NL;GORNOSLASKIE
9280;01.09.2019;8406779;VC;BYTOMSKIE
9281;01.09.2019;8802052;DK;SLOWACKIE
9282;02.09.2019;9128403;CY;POZNANSKIE
9283;02.09.2019;8129395;FO;KATOWICKIE
9284;02.09.2019;9486582;MH;CHORZOWSKIE
9285;02.09.2019;9549607;RU;CZESKIE
9286;02.09.2019;9279068;NL;HUTA (KRA)
9287;03.09.2019;9421087;NL;HUTA (KRA)
9288;03.09.2019;9582855;AG;PARNICKIE
9289;03.09.2019;9250397;KN;GORNOSLASKIE
9290;03.09.2019;9555345;RU;WEGIERSKIE
9291;03.09.2019;8899081;PL;PRCIP
9292;03.09.2019;9300489;PT;PARNICKIE
9293;03.09.2019;9555333;RU;GORNOSLASKIE
9294;03.09.2019;9519808;AG;ZBOZOWE
9295;03.09.2019;9234305;AG;BYTOMSKIE
9296;04.09.2019;9052824;DK;KATOWICKIE
9297;04.09.2019;9131199;SE;SPOLDZIELCZE
9298;04.09.2019;9278337;NL;REGALICA
9299;04.09.2019;9297591;DE;FINSKIE
9300;04.09.2019;8987711;PL;BULWAR CHROBREGO
9301;04.09.2019;9658367;MH;CPN III
9302;04.09.2019;8504208;DE;SNOP N
9303;05.09.2019;9161247;PL;BULWAR CHROBREGO
9304;05.09.2019;9467201;NL;SLOWACKIE
9305;05.09.2019;9436264;NO;OKO
9306;05.09.2019;9839791;MH;KATOWICKIE
9307;05.09.2019;9118496;NO;HUTA (KRA)
9308;05.09.2019;9552082;LU;GLIWICKIE
9309;05.09.2019;9552068;LU;SLOWACKIE
9310;06.09.2019;9370288;AG;HUTA (KRA)
9311;06.09.2019;9156187;BB;GORNOSLASKIE
9312;06.09.2019;9313759;MT;BELGIJSKIE
9313;06.09.2019;9349215;CY;FINSKIE
9314;06.09.2019;9758636;NL;BRAK
9315;06.09.2019;8402668;VC;SLOWACKIE
9316;06.09.2019;9448255;BS;CZESKIE
9317;06.09.2019;9361354;NL;CEMENTOWE
9318;06.09.2019;8222185;AG;HUTA (KRA)
9319;06.09.2019;9552032;CY;PRZEMYSLOWE
9320;07.09.2019;9349227;CY;FINSKIE
9321;07.09.2019;9518218;IE;PARNICKIE
9322;07.09.2019;9527441;LR;SLOWACKIE
9323;07.09.2019;6605503;PL;WARSZTATOWE
9324;07.09.2019;7928158;CY;BYTOMSKIE
9325;08.09.2019;9333462;MT;BULGARSKIE
9326;08.09.2019;8801060;FI;REGALICA
9327;08.09.2019;9100188;NO;HUTA (KRA)
9328;08.09.2019;9313814;NL;PRZEMYSLOWE
9329;08.09.2019;9279006;NL;BELGIJSKIE
9330;08.09.2019;9085455;BE;BELGIJSKIE
9331;08.09.2019;9549621;RU;GORNOSLASKIE
9332;09.09.2019;8611013;AG;SNOP N
9333;09.09.2019;9353711;NL;SNOP N
9334;09.09.2019;9582506;LR;ZBOZOWE
9335;10.09.2019;8814201;VC;GLIWICKIE
9336;10.09.2019;9366122;SG;FINSKIE
9337;10.09.2019;9195810;FI;BULGARSKIE
9338;10.09.2019;9489534;NL;REGALICA
9339;11.09.2019;9769116;FI;PARNICKIE
9340;11.09.2019;9013000;AG;ARSENAL
9341;11.09.2019;9448877;BE;CPN III
9342;11.09.2019;8230481;VC;SNOP S
9343;11.09.2019;9312717;AG;HUTA (KRA)
9344;11.09.2019;6507983;VC;HUTA (KRA)
9345;11.09.2019;9711470;MH;GDANSKIE
9346;11.09.2019;8912027;LV;BYTOMSKIE
9347;11.09.2019;8908791;BB;CHORZOWSKIE
9348;12.09.2019;9491745;BB;WALBRZYSKIE
9349;12.09.2019;9248370;AG;REGALICA
9350;12.09.2019;9331359;NL;HOLENDERSKIE
9351;12.09.2019;9505285;GI;DRZETOWSKIE N
9352;12.09.2019;9297591;DE;FINSKIE
9353;12.09.2019;9161247;PL;BULWAR CHROBREGO
9354;13.09.2019;9658355;MH;CPN III
9355;13.09.2019;8919221;AG;WULKAN POCHYLNIA
9356;13.09.2019;6605448;PL;WARSZTATOWE
9357;13.09.2019;9701932;NO;KATOWICKIE
9358;13.09.2019;7704057;PL;CAL
9359;14.09.2019;8607725;AG;ANGIELSKIE
9360;14.09.2019;9365984;GI;FINSKIE
9361;14.09.2019;9349227;CY;FINSKIE
9362;14.09.2019;9374686;AG;REGALICA
9363;15.09.2019;9011519;NO;HUTA (KRA)
9364;15.09.2019;9242730;GI;GDYNSKIE S
9365;15.09.2019;7615749;PL;SPOLDZIELCZE
9366;15.09.2019;9196266;DE;POZNANSKIE
9367;15.09.2019;9344320;PT;PARNICKIE
9368;15.09.2019;9263306;CY;GNIE─╣─ůNIENSKIE
9369;15.09.2019;7402441;PL;PRCIP
9370;15.09.2019;9474163;NL;PRZEMYSLOWE
9371;16.09.2019;8820107;MT;GLIWICKIE
9372;16.09.2019;9056026;BB;HUTA (KRA)
9373;16.09.2019;9224661;MH;CHORZOWSKIE
9374;16.09.2019;8420098;DE;SNOP N
9375;16.09.2019;7730769;PL;WARSZTATOWE
9376;16.09.2019;9043378;CY;GORNOSLASKIE
9377;16.09.2019;9283459;MT;PARNICKIE
9378;16.09.2019;9331361;NL;HOLENDERSKIE
9379;16.09.2019;9568328;NL;BYTOMSKIE
9380;16.09.2019;9161247;PL;BULWAR CHROBREGO
9381;17.09.2019;9434149;CY;BYDGOSKIE
9382;17.09.2019;9167344;CY;SLOWACKIE
9383;17.09.2019;8899081;PL;PRCIP
9384;17.09.2019;9256420;CY;PARNICKIE
9385;17.09.2019;9458028;CY;FOSFATOWE DALBY
9386;17.09.2019;9534365;NL;ZBOZOWE
9387;18.09.2019;9374387;PT;GRECKIE
9388;18.09.2019;9123312;CY;REGALICA
9389;18.09.2019;8509820;CY;SNOP N
9390;18.09.2019;8129395;FO;BYTOMSKIE
9391;18.09.2019;9376048;CY;FINSKIE
9392;18.09.2019;9235505;AG;PARNICKIE
9393;19.09.2019;9197818;GI;SNOP S
9394;19.09.2019;9582855;AG;PARNICKIE
9395;19.09.2019;8205187;AG;FOSFATOWE
9396;19.09.2019;9057288;BZ;CZESKIE
9397;20.09.2019;8222185;AG;HUTA (KRA)
9398;20.09.2019;9167978;CY;DRZETOWSKIE N
9399;20.09.2019;9658355;MH;CPN III
9400;20.09.2019;9199684;AG;BYTOMSKIE
9401;20.09.2019;8504208;DE;SNOP N
9402;20.09.2019;8801060;CY;WALBRZYSKIE
9403;20.09.2019;6519302;PL;REMONTOWE
9404;20.09.2019;9549621;RU;WEGIERSKIE
9405;20.09.2019;8320585;PA;BULGARSKIE
9406;20.09.2019;9368261;RU;MAZOWIECKIE
9407;20.09.2019;9210012;BS;BYTOMSKIE
9408;20.09.2019;9349215;CY;FINSKIE
9409;21.09.2019;9349227;CY;CZESKIE
9410;21.09.2019;9201956;NL;RUMUNSKIE
9411;21.09.2019;9356543;NL;REGALICA
9412;21.09.2019;9131199;PL;SPOLDZIELCZE
9413;21.09.2019;7330052;NO;RUMUNSKIE
9414;21.09.2019;9136101;BE;BELGIJSKIE
9415;21.09.2019;6808090;VC;GLIWICKIE
9416;22.09.2019;9032458;VC;HUTA (KRA)
9417;22.09.2019;9171101;CY;MAZOWIECKIE
9418;22.09.2019;8802052;DK;SLOWACKIE
9419;22.09.2019;9279006;NL;BELGIJSKIE
9420;23.09.2019;9108740;NO;HUTA (KRA)
9421;23.09.2019;9361366;NL;CEMENTOWE
9422;23.09.2019;9140932;NO;BULGARSKIE
9423;23.09.2019;9518414;AG;CHORZOWSKIE
9424;23.09.2019;9199402;GI;SLOWACKIE
9425;24.09.2019;9458145;TR;RUMUNSKIE
9426;24.09.2019;9136096;BE;ANGIELSKIE
9427;24.09.2019;9014937;MT;POLSKIE
9428;24.09.2019;8801060;CY;WALBRZYSKIE
9429;25.09.2019;9419278;AG;PRZEMYSLOWE
9430;25.09.2019;9190353;NO;HUTA (KRA)
9431;25.09.2019;9114737;MT;SNOP N
9432;25.09.2019;9658367;MH;CPN III
9433;25.09.2019;9161247;PL;BULWAR CHROBREGO
9434;25.09.2019;9196266;DE;SNOP N
9435;25.09.2019;9246267;AG;CHORZOWSKIE
9436;25.09.2019;9341160;FO;GORNOSLASKIE
9437;26.09.2019;7924401;AG;KASZUBSKIE
9438;26.09.2019;9709465;LR;KATOWICKIE
9439;26.09.2019;9491733;BB;WALBRZYSKIE
9440;26.09.2019;9325142;AG;BYTOMSKIE
9441;26.09.2019;9481594;NL;BULGARSKIE
9442;26.09.2019;9376048;CY;FINSKIE
9443;26.09.2019;9454802;AG;WULKAN N
9444;26.09.2019;7730769;PL;REMONTOWE
9445;26.09.2019;9380726;AG;PARNICKIE
9446;26.09.2019;9291729;NO;GORNOSLASKIE
9447;26.09.2019;9529190;NL;REGALICA
9448;26.09.2019;9370082;BB;GLIWICKIE
9449;27.09.2019;9434046;CY;REGALICA
9450;27.09.2019;9051210;NO;ZBOZOWE
9451;27.09.2019;9006356;NL;REMONTOWE
9452;27.09.2019;9053816;LR;CPN III
9453;28.09.2019;9365984;GI;FINSKIE
9454;28.09.2019;9349227;CY;FINSKIE
9455;28.09.2019;9757890;PA;KATOWICKIE
9456;28.09.2019;9195810;FI;HUTA (KRA)
9457;29.09.2019;8813972;NO;SLOWACKIE
9458;29.09.2019;7402441;PL;PRCIP
9459;29.09.2019;7615749;PL;SPOLDZIELCZE
9460;29.09.2019;9201827;NL;CZESKIE
9461;29.09.2019;9612533;NL;PARNICKIE
9462;29.09.2019;8899081;PL;PRCIP
9463;29.09.2019;9056064;BB;CHORZOWSKIE
9464;29.09.2019;9194270;CY;BYTOMSKIE
9465;30.09.2019;9313785;NL;SLOWACKIE
9466;30.09.2019;9136838;PA;HUTA (KRA)
9467;30.09.2019;9313826;NL;GORNOSLASKIE
9468;30.09.2019;8505941;VC;OKO
9469;30.09.2019;8420086;CY;PIRS E
9470;01.10.2019;6605503;PL;WARSZTATOWE
9471;01.10.2019;9583859;AG;SLOWACKIE
9472;01.10.2019;9196216;NL;HOLENDERSKIE
9473;01.10.2019;9344320;PT;PARNICKIE
9474;01.10.2019;9194282;FI;BULGARSKIE
9475;01.10.2019;9376048;CY;FINSKIE
9476;02.10.2019;9487603;MT;BYTOMSKIE
9477;02.10.2019;9279018;AG;BULGARSKIE
9478;03.10.2019;9336713;DK;FOSFATOWE DALBY
9479;03.10.2019;9265665;DE;HUTA (KRA)
9480;03.10.2019;9658367;MH;CPN III
9481;03.10.2019;9434163;CY;REGALICA
9482;03.10.2019;9356505;NL;HOLENDERSKIE
9483;03.10.2019;9142576;AG;SNOP N
9484;04.10.2019;9285433;CY;SNOP S
9485;04.10.2019;9131199;PL;SPOLDZIELCZE
9486;04.10.2019;9161247;PL;BULWAR CHROBREGO
9487;04.10.2019;9302255;NL;FINSKIE
9488;04.10.2019;9277278;CY;RUMUNSKIE
9489;05.10.2019;8404458;VU;BELGIJSKIE
9490;05.10.2019;9349227;CY;FINSKIE
9491;05.10.2019;9235490;AG;CHORZOWSKIE
9492;05.10.2019;9156175;BB;GLIWICKIE
9493;05.10.2019;9131199;PL;SPOLDZIELCZE
9494;06.10.2019;9518402;AG;HUTA (KRA)
9495;06.10.2019;9053816;LR;CPN III
9496;06.10.2019;9180372;CY;GDANSKIE
9497;06.10.2019;9296755;PH;CZESKIE
9498;06.10.2019;9740158;HK;KATOWICKIE
9499;06.10.2019;9279800;CY;SLOWACKIE
9500;06.10.2019;9385221;PH;BYTOMSKIE
9501;06.10.2019;9250397;KN;CZESKIE
9502;07.10.2019;9160334;NL;KATOWICKIE
9503;07.10.2019;9195638;NL;REGALICA
9504;07.10.2019;8906303;AG;SNOP N
9505;07.10.2019;9196204;NL;HOLENDERSKIE
9506;07.10.2019;9059248;DK;WULKAN S
9507;07.10.2019;9390991;NO;HUTA (KRA)
9508;07.10.2019;9313826;NL;GORNOSLASKIE
9509;07.10.2019;9555345;RU;BULGARSKIE
9510;08.10.2019;8402668;VC;SLOWACKIE
9511;08.10.2019;9131199;PL;SPOLDZIELCZE
9512;08.10.2019;9376048;CY;FINSKIE
9513;08.10.2019;8899081;PL;PRCIP
9514;08.10.2019;7330052;NO;RUMUNSKIE
9515;08.10.2019;9167978;CY;DRZETOWSKIE N
9516;08.10.2019;8104541;PA;POZNANSKIE
9517;08.10.2019;8415653;NO;GLIWICKIE
9518;09.10.2019;9056026;BB;HUK
9519;09.10.2019;6617855;AG;ODRA NOWE
9520;09.10.2019;8320585;PA;BULGARSKIE
9521;09.10.2019;6507983;VC;HUTA (KRA)
9522;10.10.2019;9658367;MH;CPN III
9523;10.10.2019;9545039;NL;PARNICKIE
9524;10.10.2019;6519302;PL;REMONTOWE
9525;10.10.2019;9043378;CY;GORNOSLASKIE
9526;10.10.2019;9342140;CY;BYTOMSKIE
9527;10.10.2019;9053828;PT;GORNOSLASKIE
9528;10.10.2019;9161247;PL;BULWAR CHROBREGO
9529;10.10.2019;8899081;PL;PRCIP
9530;10.10.2019;7924401;AG;ARSENAL
9531;10.10.2019;9085481;CY;FOSFATOWE
9532;10.10.2019;9180853;AG;GLIWICKIE
9533;11.10.2019;9129134;GB;BELGIJSKIE
9534;11.10.2019;9138757;DE;WULKAN S
9535;11.10.2019;8912120;BS;REMONTOWE
9536;11.10.2019;9201827;NL;SLOWACKIE
9537;11.10.2019;9365984;GI;FINSKIE
9538;11.10.2019;9323651;GI;SLOWACKIE
9539;11.10.2019;9578036;SG;CPN III
9540;12.10.2019;9349227;CY;FINSKIE
9541;12.10.2019;9342152;MT;WEGIERSKIE
9542;12.10.2019;9341782;NL;CEMENTOWE
9543;12.10.2019;9583902;AG;RUMUNSKIE
9544;12.10.2019;9155963;FO;ZBOZOWE
9545;13.10.2019;9131199;PL;SPOLDZIELCZE
9546;13.10.2019;9279006;NL;BELGIJSKIE
9547;13.10.2019;9281786;GI;GLIWICKIE
9548;14.10.2019;8902589;FO;GLIWICKIE
9549;14.10.2019;9199696;AG;HUTA (KRA)
9550;14.10.2019;9393266;NL;PRZEMYSLOWE
9551;14.10.2019;9799771;SG;KATOWICKIE
9552;14.10.2019;8942826;DK;DRZETOWSKIE N
9553;14.10.2019;9345374;CY;BELGIJSKIE
9554;14.10.2019;9011985;DE;FOSFATOWE
9555;15.10.2019;9199402;GI;SLOWACKIE
9556;15.10.2019;9376048;CY;FINSKIE
9557;15.10.2019;8104565;DK;POZNANSKIE
9558;15.10.2019;8026440;PL;CAL
9559;15.10.2019;8412417;VC;REGALICA
9560;15.10.2019;9131199;PL;SPOLDZIELCZE
9561;15.10.2019;9117208;BB;CHORZOWSKIE
9562;15.10.2019;9180841;MT;HUTA (KRA)
9563;15.10.2019;9109081;RU;CZESKIE
9564;16.10.2019;9434046;CY;REGALICA
9565;16.10.2019;9150494;MT;GORNOSLASKIE
9566;16.10.2019;8108121;DK;DRZETOWSKIE N
9567;16.10.2019;9617337;CY;PARNICKIE
9568;16.10.2019;9030462;FI;OKO
9569;16.10.2019;9427081;AG;SNOP S
9570;16.10.2019;9085481;CY;FOSFATOWE
9571;16.10.2019;9052692;LV;HUTA (KRA)
9572;16.10.2019;9300489;PT;PARNICKIE
9573;16.10.2019;9534274;AG;BULGARSKIE
9574;16.10.2019;9658367;MH;CPN III
9575;17.10.2019;9555333;RU;BULGARSKIE
9576;17.10.2019;9131199;PL;SPOLDZIELCZE
9577;17.10.2019;9331361;NL;HOLENDERSKIE
9578;17.10.2019;8915756;BB;REGALICA
9579;17.10.2019;9650482;NL;CHORZOWSKIE
9580;17.10.2019;9015424;AG;GLIWICKIE
9581;17.10.2019;6605503;PL;WARSZTATOWE
9582;17.10.2019;9612545;NL;MAZOWIECKIE
9583;17.10.2019;9161247;PL;BULWAR CHROBREGO
9584;18.10.2019;9131199;PL;SPOLDZIELCZE
9585;18.10.2019;9302255;NL;FINSKIE
9586;19.10.2019;9349227;CY;FINSKIE
9587;19.10.2019;9815331;NL;CZESKIE
9588;19.10.2019;5255777;NO;BULWAR CHROBREGO
9589;19.10.2019;9328704;NL;RUMUNSKIE
9590;19.10.2019;9578751;AG;GORNOSLASKIE
9591;19.10.2019;9136096;BE;FINSKIE
9592;19.10.2019;9084487;AG;DRZETOWSKIE N
9593;20.10.2019;7330052;NO;RUMUNSKIE
9594;20.10.2019;9419278;CW;SLOWACKIE
9595;20.10.2019;9356919;PT;CPN III
9596;20.10.2019;9396701;PT;SNOP N
9597;20.10.2019;9167332;CY;CZESKIE
9598;20.10.2019;9268253;GI;GDANSKIE
9599;20.10.2019;9001825;VC;CHORZOWSKIE
9600;20.10.2019;6819697;VU;REMONTOWE
9601;20.10.2019;8607725;AG;ANGIELSKIE
9602;20.10.2019;7504926;PL;PRCIP
9603;20.10.2019;9297204;NL;PARNICKIE
9604;21.10.2019;9195822;FO;BYTOMSKIE
9605;21.10.2019;9234317;AG;HUTA (KRA)
9606;21.10.2019;9490179;AG;FOSFATOWE
9607;21.10.2019;9341720;NL;SLOWACKIE
9608;21.10.2019;7615749;PL;SPOLDZIELCZE
9609;22.10.2019;9523548;NO;HUTA (KRA)
9610;22.10.2019;9279068;NL;CZESKIE
9611;22.10.2019;9356488;NL;HOLENDERSKIE
9612;22.10.2019;9376048;CY;FINSKIE
9613;22.10.2019;9150509;MT;GLIWICKIE
9614;22.10.2019;9030462;FI;BYTOMSKIE
9615;22.10.2019;6507983;VC;HUTA (KRA)
9616;22.10.2019;9624811;NL;REGALICA
9617;23.10.2019;9356919;PT;CPN III
9618;23.10.2019;9056026;BB;BYTOMSKIE
9619;23.10.2019;9161247;PL;BULWAR CHROBREGO
9620;23.10.2019;9345362;BE;BELGIJSKIE
9621;23.10.2019;9361366;NL;CEMENTOWE
9622;23.10.2019;9263576;NL;SNOP S
9623;23.10.2019;8511029;DE;ARSENAL
9624;24.10.2019;9658367;MH;CPN III
9625;24.10.2019;9440253;IE;GLIWICKIE
9626;24.10.2019;9131199;PL;SPOLDZIELCZE
9627;24.10.2019;9612533;NL;WULKAN S
9628;25.10.2019;9335020;NO;CZESKIE
9629;25.10.2019;9043378;CY;GORNOSLASKIE
9630;25.10.2019;8899081;PL;PRCIP
9631;25.10.2019;9365984;GI;FINSKIE
9632;26.10.2019;9297101;NL;PARNICKIE
9633;26.10.2019;9349227;CY;FINSKIE
9634;26.10.2019;9419321;NL;GLIWICKIE
9635;26.10.2019;9375874;AG;WULKAN N
9636;26.10.2019;8604711;CY;REMONTOWE
9637;26.10.2019;8814201;VC;KATOWICKIE
9638;26.10.2019;9131199;PL;SPOLDZIELCZE
9639;27.10.2019;9528512;GI;SLOWACKIE
9640;27.10.2019;6605448;PL;WARSZTATOWE
9641;27.10.2019;9356919;PT;CPN III
9642;28.10.2019;9436264;NO;BYTOMSKIE
9643;28.10.2019;8616087;SE;SNOP N
9644;28.10.2019;6819697;VU;ALMEX
9645;28.10.2019;9356490;NL;HOLENDERSKIE
9646;28.10.2019;9555333;RU;WEGIERSKIE
9647;29.10.2019;9376048;CY;FINSKIE
9648;29.10.2019;9232498;VC;CZESKIE
9649;29.10.2019;9108740;NO;HUTA (KRA)
9650;29.10.2019;9194282;FI;BELGIJSKIE
9651;29.10.2019;9555149;MH;ZBOZOWE
9652;29.10.2019;9195638;NL;ODRA STARE
9653;29.10.2019;8913485;BB;BYTOMSKIE
